Country Name,Country Code,Series,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Arab World,ARB,"Elderly illiterate population, 65+ years, % female",UIS.LPP.AG65,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60.89028,60.95143,61.04179,61.06431,61.1386,60.32931,60.42734,60.54844,60.58119,60.68761,60.80935,60.93329,61.06632,60.94433,60.91205,61.01601,60.94109,61.03072,61.15714,61.31425,61.54647,61.7331,61.90265,62.14729,62.4891,65.06235,65.24032,63.31292,62.54487,62.866,63.06282,63.03036,63.34197,63.53948,62.57146,63.14739,64.73278,64.86506,63.73124,63.82137,64.06344,64.11577,..,..,..,..
Arab World,ARB,"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30257658,31112063,31982370,32822155,33598119,34268621,35544087,36319537,37071960,37716783,38488305,39036584,39624992,40170894,40709607,41296615,41514648,42101655,42539146,42586549,42679201,42506479,42527553,42601102,42458745,42311278,40113176,40163081,42062643,45244010,45989692,45989516,49117910,49689615,47861418,47222170,48718470,47880821,48121919,51678236,51941351,52274586,52947021,..,..,..,..
Argentina,ARG,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,1.45809,..,1.9362,1.78052,1.92352,1.8436,1.16564,1.71984,1.93555,2.40028,2.60715,..,1.59787,1.6175,2.56972,1.36186,1.26155,1.2823,..,1.04612,1.06738,..,..,..,..,..,3.73198,..,4.03987,4.52168,4.58031,4.83374,4.01734,3.53505,3.48652,3.86001,4.12821,4.4626,4.84441,5.53105,5.01971,5.29063,5.34583,5.43661,5.36144,5.77611,5.54549,5.46223,..,..,..,..,..,..
Argentina,ARG,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,..,..,..,..,..,..,..,..,..,106.1333,106.47805,105.53622,105.13987,105.49212,105.31028,104.95694,106.0368,106.40022,106.20402,106.38249,106.87102,106.83201,..,105.3488,105.85411,106.06504,106.9537,110.34347,..,106.01436,108.16306,..,..,..,..,109.34175,106.78477,110.7133,114.28767,115.16621,115.79878,116.38908,114.07844,115.28051,114.74708,116.85,117.87129,118.34758,117.63241,116.22167,114.91864,113.53876,111.52934,111.34255,111.2357,110.60607,109.62778,..,..,..,..,..,..
Argentina,ARG,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,..,..,..,..,..,..,..,..,..,1.00583,0.99948,0.99067,0.99154,0.98463,0.98534,0.98519,0.98846,1.00229,0.98963,0.99055,0.98652,0.98169,..,0.98736,0.99404,0.98238,0.99195,1.0446,..,0.9835,0.98496,..,..,..,..,0.98439,0.99446,0.98545,0.9964,0.99104,0.99237,0.99312,0.99286,0.99111,0.99062,0.99409,0.99701,0.99593,0.99545,0.98741,0.98824,0.98823,0.99157,0.99794,0.99881,0.99764,0.99797,..,..,..,..,..,..
Argentina,ARG,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..,155902,..,..,..,112599,123603,..,..,..,..,..,..,..,..,..,..,..,207552,..,..,..,176958,..,..,..,..,..,0,11114,6971,18285,15555,14023,14410,27193,18656,11212,5382,7668,8719,25533,24042,24382,17457,4205,2420,19510,18743,..,..,..,..,..,..
Argentina,ARG,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1181722,..,..,..,..,..,..,..,..,..,..,908057,..,..,..,..,..,..,..,..,..,751201,..,..,..,..,397125,..,..,303574,315949,273016,277750,275880,319986,264255,285286,..,333000,..,..,..,..,..
Argentina,ARG,"Elderly illiterate population, 65+ years, % female",UIS.LPP.AG65,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.40363,..,..,..,..,..,..,..,..,..,..,63.94773,..,..,..,..,..,..,..,..,..,62.70999,..,..,..,..,68.21233,..,..,66.71899,67.58037,73.59288,70.18755,67.942,68.40252,58.57845,68.63337,..,68.79439,..,..,..,..,..
Argentina,ARG,"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,730651,..,..,..,..,..,..,..,..,..,..,561285,..,..,..,..,..,..,..,..,..,454264,..,..,..,..,233293,..,..,176976,161473,138463,160623,140436,160786,147822,147195,..,166717,..,..,..,..,..
Armenia,ARM,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.84843,..,..,2.23519,2.77273,2.46944,2.13504,2.14504,2.48673,2.71203,2.71577,3.01894,3.17273,3.84079,3.249,3.14385,2.77248,2.65018,2.24724,2.80591,2.75812,2.70759,..,..,..,..,..,..
Armenia,ARM,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,106.34886,102.15532,105.55861,97.87877,93.49443,94.85116,131.45091,..,141.03066,99.33167,103.27099,95.5247,94.15036,95.19813,96.34499,101.45639,114.60815,115.79814,112.78573,100.71847,99.44019,99.61921,99.10623,97.53677,95.77111,94.96555,94.2442,92.6959,92.10543,..,..,..,..
Armenia,ARM,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.03887,1.02017,1.01905,1.02877,1.02327,1.03398,1.07293,..,1.11516,1.01329,1.02198,1.00306,0.999,1.00564,1.01828,1.02489,1.02208,1.02098,1.0329,1.03138,1.01835,1.0133,1.01253,1.01302,1.01521,1.0089,1.00321,0.99961,1.00534,..,..,..,..
Armenia,ARM,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20971,22092,..,14931,9441,3288,..,..,..,6728,5023,4874,8641,10601,11786,12428,11426,14928,..,..,..,..
Armenia,ARM,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30986,..,..,..,..,..,..,..,..,..,..,..,13930,..,..,..,..,..,..,..,..,..,5964,..,..,..,..,..,6196,..,..,..,..,..,..
Armenia,ARM,"Elderly illiterate population, 65+ years, % female",UIS.LPP.AG65,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80.70951,..,..,..,..,..,..,..,..,..,..,..,83.25807,..,..,..,..,..,..,..,..,..,80.57319,..,..,..,..,..,81.03174,..,..,..,..,..,..
Armenia,ARM,"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9042,..,..,..,..,..,..,..,..,..,..,..,3270,..,..,..,..,..,..,..,..,..,1972,..,..,..,..,..,2232,..,..,..,..,..,..
Aruba,ABW,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.76391,4.39554,4.71468,4.73986,4.92365,..,4.40848,4.68132,..,4.81504,4.99923,5.92479,6.92927,6.11913,6.54906,6.50538,5.90521,5.97571,5.52415,..,..,..,..,..,..,..
Aruba,ABW,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,111.15558,108.90179,107.72119,108.0091,105.32269,106.41501,107.81114,111.64685,112.61201,110.80958,112.12332,113.03634,103.71852,105.40282,114.72793,115.20468,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.98157,0.96687,0.9694,0.94776,0.9315,0.92341,0.93803,0.95547,0.95611,0.96079,0.97128,0.98696,0.97171,1.02508,0.9781,0.96864,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,139,134,28,161,301,200,151,88,73,42,292,79,..,..,..,7,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1889,..,..,..,..,..,..,..,..,..,2556,..,..,..,..,..,..,..,1908,..,..,..,..,..
Aruba,ABW,"Elderly illiterate population, 65+ years, % female",UIS.LPP.AG65,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.53847,..,..,..,..,..,..,..,..,..,62.88985,..,..,..,..,..,..,..,61.40472,..,..,..,..,..
Aruba,ABW,"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1025,..,..,..,..,..,..,..,..,..,1280,..,..,..,..,..,..,..,1000,..,..,..,..,..
Australia,AUS,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.00891,5.89693,5.65408,..,5.47975,5.37201,..,5.40543,5.28063,5.06994,4.91831,4.74914,4.67634,4.79479,4.69241,5.51652,5.25474,5.14391,5.24097,..,..,..,4.89147,..,..,..,..,4.9103,4.7502,4.66089,4.63776,5.08582,5.55006,5.07451,4.869,5.22974,5.16477,5.31127,5.27678,5.12425,..,..,..,..,..,..
Australia,AUS,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,..,..,..,..,..,..,..,..,..,..,110.99759,110.52985,109.97828,105.2713,107.87774,108.68254,110.73629,111.79675,111.33701,110.44851,108.95792,107.8881,106.44315,105.60108,104.48739,105.15201,105.6768,106.44132,106.62736,106.21698,105.87964,105.76632,105.63567,105.61465,101.06561,101.52036,101.34434,101.43297,101.54875,101.87554,101.90325,102.7679,102.85733,103.3166,103.57591,103.97981,105.6681,105.48767,105.42822,105.52375,105.54086,105.7682,105.83486,105.32171,101.61505,100.73303,100.33393,100.1046,..,..,..,..,..
Australia,AUS,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,0.9965,0.998,0.99961,1.00063,0.99449,0.99155,0.99156,0.99081,0.99021,0.98907,0.98687,0.98766,0.98603,0.98479,0.99253,0.99472,0.99663,0.99913,0.99896,0.99717,0.99602,0.99618,0.99556,0.99604,0.99566,0.99885,1.00308,1.00973,1.01723,1.0223,1.02444,1.02336,1.02265,1.02003,1.01584,1.01273,1.00897,1.00641,1.00233,0.99824,0.99726,0.99603,0.99708,0.9975,1.00029,0.99978,0.9999,0.99891,..,..,..,..,..
Australia,AUS,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..,..,52435,..,73700,83077,41062,25468,346,241,354,709,1464,14124,29032,55753,53707,42944,34723,25155,23833,30144,39520,43555,50321,55241,90586,83683,92003,94207,102095,104354,32273,31396,47806,39973,25452,21617,18579,16931,13008,9666,44871,39575,1212,1742,1861,955,7031,9614,..,..,..,..,..
Australia,AUS,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Elderly illiterate population, 65+ years, % female",UIS.LPP.AG65,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,4.14716,4.28235,4.45015,4.51547,4.65594,5.12796,5.23766,4.95401,5.15979,5.03816,5.00897,5.36781,5.36299,5.30378,5.29447,5.29721,5.49996,5.37611,5.19073,5.01817,4.95725,5.10322,5.29698,5.252,..,5.42835,5.2599,..,6.10374,6.11234,5.58881,5.57548,5.52213,5.36183,5.30243,5.24937,5.22652,5.1469,5.26396,5.73025,5.70048,5.59227,5.4804,5.54711,5.44762,5.45658,5.48435,5.35804,..,..,..,..,..,..
Austria,AUT,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,..,..,..,..,..,..,..,..,..,..,102.69288,102.3229,100.86574,99.95599,99.37843,98.88279,99.17562,96.94747,96.48981,95.94238,96.09273,96.88662,96.77799,96.77938,96.33006,98.16577,100.19358,102.95883,104.99682,105.09811,104.00055,103.60898,103.04599,102.1002,101.89484,102.02621,102.37931,103.1752,103.29928,103.12229,102.40321,100.74664,100.16291,100.80128,100.75367,101.127,101.0241,99.86408,99.62869,99.125,99.25192,100.1678,100.63965,101.29374,101.52334,101.99711,102.96837,103.04343,..,..,..,..,..
Austria,AUT,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,0.98864,0.9917,0.99448,0.99823,0.99398,0.99284,0.99375,0.99273,0.99408,0.99413,0.9939,0.99223,0.994,0.99401,0.99442,0.98168,0.9858,0.985,0.98972,0.99623,0.99775,0.99437,0.99499,0.99406,0.99108,0.99296,0.99156,0.99147,0.99092,0.98971,0.98974,0.99033,0.99418,1.00155,0.99847,0.99173,0.98766,0.98344,0.98889,0.98708,0.99052,0.99167,0.98905,0.99359,0.99097,0.99492,0.99727,0.99488,..,..,..,..,..
Austria,AUT,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..,..,46574,51192,58466,62892,63685,65508,..,..,..,..,..,..,..,..,..,..,..,..,19512,..,..,..,..,..,..,..,..,..,429,1024,4843,12977,14524,12779,10103,9370,8872,9671,8421,7641,9350,5423,3318,2102,1512,663,149,143,..,..,..,..,..
Austria,AUT,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,"Elderly illiterate population, 65+ years, % female",UIS.LPP.AG65,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.05797,..,..,3.33737,3.51257,..,3.38002,4.21214,3.85399,3.50342,3.15446,3.28615,3.4477,2.97462,2.55552,2.54928,2.44093,3.22431,2.78062,2.43564,2.06763,2.44213,2.63304,2.95168,2.90341,2.47382,2.45543,..,..,..,..,..
Azerbaijan,AZE,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,113.25757,112.29992,110.08417,110.41137,119.97006,97.36618,93.51743,91.99482,95.51113,96.29398,98.03727,97.10727,93.37204,95.41022,92.78384,91.04317,94.61507,93.80725,94.52098,93.23661,94.57047,96.88853,98.8165,105.49295,105.63598,105.8647,104.19372,100.01462,99.53544,..,..,..,..
Azerbaijan,AZE,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.98801,0.99582,0.9797,0.95586,1.12443,1.08429,0.97886,0.98155,1.00063,0.98161,0.98392,0.97565,0.94349,0.96352,0.94511,0.93628,0.99688,0.99469,0.98923,0.98953,0.98052,0.97977,0.96903,0.99002,0.98318,0.99011,1.01633,1.00546,1.03081,..,..,..,..
Azerbaijan,AZE,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17399,18109,42450,85323,81334,47885,74182,85221,34837,61173,79138,79899,88738,78125,77428,73286,71283,70361,61748,64067,49999,38511,8544,3638,5980,4338,12166,24803,55687,..,..,..,..
Azerbaijan,AZE,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66259,..,..,..,..,..,..,..,26635,..,16450,15962,15681,16102,15309,15506,15742,15724,15779,..,..,..,..,..,..
Azerbaijan,AZE,"Elderly illiterate population, 65+ years, % female",UIS.LPP.AG65,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.62852,..,..,..,..,..,..,..,79.13952,..,72.55927,72.55989,68.34428,65.72021,65.84781,64.36369,64.16295,64.11701,64.20883,..,..,..,..,..,..
Azerbaijan,AZE,"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21883,..,..,..,..,..,..,..,378,..,6116,5053,4767,5265,5079,5287,5113,5113,5212,..,..,..,..,..,..
"Bahamas, The",BHS,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.23284,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,104.64199,107.00658,109.00073,107.10991,103.78054,..,102.78354,101.83759,..,105.92622,107.36988,..,..,..,..,..,94.79436,96.31874,..,96.15339,103.23778,99.16841,99.18507,95.04099,..,..,92.91248,..,97.09423,98.84745,94.53941,96.72262,95.50591,91.30709,88.00042,93.52548,88.17143,81.2956,82.33325,85.06866,81.7346,..,81.15878,..,..,..,..,..
"Bahamas, The",BHS,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.02329,1.03701,1.05418,1.05902,1.05766,..,1.04697,1.01911,..,1.00896,1.01386,..,..,..,..,..,1.00697,1.01957,..,1.00382,1.03943,1.00533,0.99767,0.96742,..,..,0.9939,..,0.97672,0.96967,0.96893,0.96666,0.96734,0.99346,0.97931,0.97879,0.97294,0.97247,0.97952,0.97338,1.00666,..,0.99507,..,..,..,..,..
"Bahamas, The",BHS,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..,..,0,29,1174,206,0,352,..,..,..,877,0,..,..,1294,..,..,..,..,..,..,..,4053,3959,2606,..,..,..,..,3121,..,..,..,..,3889,3445,5043,4796,5275,6819,7390,4371,6347,8729,8422,6982,8399,..,8533,..,..,..,..,..
"Bahamas, The",BHS,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,"Elderly illiterate population, 65+ years, % female",UIS.LPP.AG65,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Bahrain,BHR,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.87441,2.575,2.49678,..,..,..,2.64531,2.47689,2.46746,2.66808,..,2.32781,..,..,..,..,..,..
Bahrain,BHR,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,..,..,..,..,..,..,..,..,..,..,89.36671,92.78976,95.22506,96.34696,99.26253,97.72773,97.43367,97.03924,99.54052,100.72629,100.56469,98.87458,102.22804,107.2209,110.97651,113.31323,113.18496,113.18631,113.49299,112.17345,112.1722,108.58957,108.77884,108.14222,108.27504,107.40954,106.77405,107.16298,107.46704,105.80178,102.65964,101.9924,101.41034,100.20301,97.50829,101.00628,..,..,..,..,95.7298,95.77789,98.50305,100.35145,101.70948,102.16062,100.99798,98.75316,97.73763,..,..,..,..
Bahrain,BHR,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,0.7221,0.73042,0.73806,0.74074,0.75242,0.76809,0.79068,0.81099,0.83955,0.85977,0.88831,0.87555,0.94477,0.95782,0.99781,1.01406,1.02292,1.01843,1.01314,1.0329,1.01271,1.01234,1.01986,1.02148,1.01042,0.99511,0.98263,0.98847,0.99227,1.01558,1.0385,1.02419,1.03139,1.03624,1.03589,1.05136,..,..,..,..,1.01779,1.00892,1.01669,1.01229,1.00991,1.02083,0.9958,0.98787,0.99417,..,..,..,..
Bahrain,BHR,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..,..,8601,7500,7142,6682,5605,7132,7407,8520,8456,7853,8154,9014,7985,6543,4470,1965,2344,933,526,..,352,1848,1265,1362,595,96,270,40,184,1391,3923,4217,5426,5986,8175,7018,..,..,..,..,7477,6848,5702,3777,1408,1350,585,1188,2770,..,..,..,..
Bahrain,BHR,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74593,..,..,..,..,..,..,..,..,..,55150,..,..,..,..,..,..,..,..,..,66460,..,..,..,..,..,..,..,..,88445,..,..,..,..,..,33395,31393,31811,..,..,..,..,..
Bahrain,BHR,"Elderly illiterate population, 65+ years, % female",UIS.LPP.AG65,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49.72304,..,..,..,..,..,..,..,..,..,52.32699,..,..,..,..,..,..,..,..,..,59.95004,..,..,..,..,..,..,..,..,57.94271,..,..,..,..,..,70.88385,72.73865,71.99711,..,..,..,..,..
Bahrain,BHR,"Illiterate population, 25-64 years, both sexes (number)",UIS.ILLPOP.AG25T64,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57041,..,..,..,..,..,..,..,..,..,42962,..,..,..,..,..,..,..,..,..,48632,..,..,..,..,..,..,..,..,66137,..,..,..,..,..,20059,19139,19084,..,..,..,..,..
Bangladesh,BGD,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.13093,0.9376,1.0715,1.01164,1.03267,1.22303,1.27118,1.34349,1.51364,..,..,1.51912,1.42566,1.63177,1.69262,..,..,..,1.95247,..,2.13282,2.12508,2.17193,2.01715,2.06939,1.94014,..,2.13129,2.20222,2.05457,1.93942,..,2.1327,2.1755,1.96616,..,..,1.53554,..,..,1.32632,..,..,..,..
